temperature,humidity,wind_speed,evapotranspiration,rainfall_pattern,soil_type,soil_moisture_levels,water_retention_capacity,drainage_properties,crop_type,crop_water_requirement,growth_stage,water_requirement
35.81106602001054,85.66860369886177,2.718147645853979,9.599260874647634,moderate,loamy,21.53248045709615,11.788143940311016,poor,wheat,7.171729039483017,seedling,10.309709355013121
20.308477766956905,49.95939598925349,6.395545780977994,7.750538775418118,high,loamy,29.395944213750113,13.070026280169834,moderate,rice,10.498555400427621,vegetative,11.406595158705773
19.545624180177516,60.19256500509258,6.839716105759699,4.99481512620948,low,sandy,25.44523802471894,44.36367442880918,good,maize,5.593357565322119,vegetative,11.657021857542935
19.585112746335845,30.84477979697344,17.991704329241916,8.560462319797313,moderate,loamy,22.900812743198227,26.753498229352903,good,wheat,14.52784573118786,reproductive,13.954073692911132
22.60605607398844,30.417455238197473,14.836258185330301,2.2069366538033615,moderate,clay,37.34743539022382,34.441717822413736,good,rice,12.270060163736936,reproductive,11.591690145198756
28.11891079080595,44.407597227091195,19.44365936374082,2.8219672843153685,moderate,loamy,7.452657690702686,49.0996281829955,moderate,rice,9.201425851785249,vegetative,13.148042184104145
25.798625466052894,36.048431828345116,11.981430206704811,7.290989891002889,low,loamy,26.213465260667384,38.85789542034669,moderate,rice,12.098291952242402,reproductive,15.752224599900416
22.28072850495105,45.61268207614522,4.83427464182636,4.329988602160459,high,clay,16.79817606753206,50.263093733152886,moderate,rice,5.868521987960941,vegetative,6.522779531029596
30.296322368059485,40.62259767170384,6.553100598432858,9.611089747203822,low,clay,8.807827335564152,30.957762108532172,poor,wheat,16.185853346487573,seedling,18.523092352414164
18.487346516301045,31.711201490318896,6.396718465839342,5.488484896738438,high,loamy,25.91992211013345,24.371167648577238,poor,rice,7.5213055065854695,maturity,6.468704165875588
22.303616213380455,84.55824878436297,6.529886553265031,5.434918563113416,moderate,clay,12.711591098175592,21.741845444193437,good,rice,13.455417688156782,vegetative,16.196827583065666
24.159046082342293,30.49338788333349,13.459283462236314,7.42463608152745,moderate,loamy,16.62009268505939,16.584047553659857,moderate,rice,18.289800640189824,seedling,19.325547503324067
26.4017496054259,74.16492866022512,10.616158561808325,8.140548498449517,low,sandy,27.815392827953417,11.839826113697917,poor,wheat,3.655955343578963,reproductive,9.184881556286504
34.62939903482534,39.12887321517099,7.708483561732886,5.804469905001092,moderate,loamy,48.81690409697696,12.65745078417023,moderate,wheat,9.588077030196565,reproductive,11.325790014980232
19.991844553958995,84.733777319976,2.981795374574332,3.712007213693793,low,clay,35.79147530616002,23.54994135664071,moderate,rice,5.293601914570799,vegetative,9.53855661450973
27.85586096034029,83.56775637539315,0.44278325884291814,8.186469141804974,low,loamy,17.582980917057114,23.9206297172285,moderate,maize,18.447181076039033,seedling,20.95514187568102
29.810364221551062,69.23406878215545,4.376693551753852,4.562810198989021,high,sandy,22.208272365891943,29.089226451660537,moderate,wheat,9.121316556507212,reproductive,13.143744570164309
16.161260317999943,70.3340489880363,2.1494280793736253,3.400886154350861,moderate,clay,23.275991854443976,39.58086856197528,moderate,wheat,6.626795753295665,vegetative,9.719837776536444
30.18862129753596,30.320348518181312,15.708900617044787,7.053121519400106,moderate,loamy,11.91369305049697,47.964976756603036,moderate,rice,14.500101786668909,seedling,16.14964412737202
19.263103092182288,89.09229396681613,2.2499591562777077,2.723629335922803,high,sandy,12.229438498685633,19.885250402937864,moderate,wheat,12.234277386235899,seedling,15.064818643443475
16.62628982463199,82.66995621454886,14.484564746136723,9.77082140068844,low,loamy,11.677762556931402,47.96240882994946,moderate,wheat,16.88792358960093,reproductive,18.311894618051113
38.722138431333335,83.70637354380551,7.713173795521653,7.059178115297096,moderate,loamy,28.47488619816126,16.94947638956839,poor,rice,15.802158698288373,reproductive,18.075204694213582
39.14080082686398,69.55467222305231,1.4675677948755195,9.887164167374046,moderate,loamy,35.33837390328687,59.43468103449366,poor,rice,19.569387500198182,vegetative,23.550189831024426
35.20993370291153,50.68721571927219,16.254600988631715,4.711147387829088,moderate,clay,31.582430807487196,24.25168915413067,moderate,rice,4.539049222386746,vegetative,9.622366596002703
22.61534422933427,83.61891894542885,11.592611404732267,9.769641289523182,high,sandy,48.99952334540068,51.86675073520746,moderate,rice,4.36463706206073,seedling,6.93813220011287
17.441802850159597,47.491015689071546,4.715230257271461,3.1644979818289887,high,clay,10.664355751594334,19.523291394457665,good,wheat,18.4251318747162,vegetative,18.92498518261079
32.10582566280392,63.76269260053217,17.893623486653357,2.3255581787762276,moderate,clay,49.391348283623984,57.53213902186283,moderate,rice,19.247447806860315,vegetative,23.194994851856084
26.003812343490033,35.98385834063294,0.9051662774110292,2.2638724836368205,moderate,clay,26.000327024955137,51.3313392606106,moderate,rice,9.91278388089724,maturity,12.538611889378696
18.05095587111947,85.317337807965,4.036392163955258,5.718962964793817,moderate,loamy,14.838475449971195,27.969463027351708,moderate,rice,10.749787104442063,reproductive,12.682498087388831
27.379422752781757,38.4462274662728,15.04093855611722,2.664033579828758,moderate,loamy,47.44763717025907,31.073586304742726,moderate,wheat,9.267870860961153,vegetative,11.542584886733106
15.85971302788046,43.49380834382444,14.187558606197783,6.097343073340814,moderate,sandy,26.087598956506667,10.191899676148804,poor,wheat,16.22067687635953,reproductive,18.042532543702357
37.73301005196955,63.4880494876929,5.785433874489561,4.620004028071204,low,loamy,20.630612984473416,22.571612215648294,poor,wheat,16.10337251920622,seedling,19.420053069213893
21.469499540000424,75.8455800127789,1.2404975070556623,4.685031939792925,low,clay,14.621454671808047,24.464822797597577,moderate,rice,6.74713424563351,reproductive,8.420626536242722
31.56305710884955,67.16107835617794,17.161561444498876,7.084871972361358,high,clay,17.054395300211098,32.63693494799642,good,maize,9.526200207675846,vegetative,9.880934027634012
22.792776902235275,43.92803476800937,6.273952761398052,3.3047840492129614,low,sandy,49.06487796022487,16.952490699758336,good,rice,6.611423509624051,vegetative,10.472020712327009
28.00170052944527,30.05658255164942,3.9142682985653043,8.132426962717847,moderate,clay,18.678804795714846,33.93834440611246,good,maize,3.7926104651197563,reproductive,6.614345511868828
28.66775698358199,75.42903481844635,10.321236447219542,6.656247358229078,high,loamy,49.00126656918223,43.423424270962606,good,rice,3.9540648890867898,maturity,2.633326349962946
19.621361388138176,89.11243955466563,18.204543985648947,9.319557030780087,moderate,loamy,19.85967439754392,28.564114907165923,good,rice,5.495993113447427,reproductive,5.178371349879706
39.239615694113965,78.59478721836543,0.8709315568675069,4.918725230140187,moderate,clay,15.413830951485288,21.6097637782763,good,wheat,3.507994598017026,reproductive,4.647234225704656
34.37832058402786,57.61239708939692,15.316081760617754,9.861719936537003,low,loamy,13.251388230583128,37.38582434769474,moderate,wheat,10.193978506697174,reproductive,12.904926552008328
38.48747353910473,84.22603568394639,11.449464558774178,6.606621173712186,high,sandy,23.533452737329867,11.450195148013849,moderate,wheat,4.088331676300724,reproductive,7.821138967460155
37.37068376069122,54.590860387101,8.50898233103634,9.78721564950027,low,loamy,15.656290184076223,27.0418725388224,poor,maize,17.405993657624652,seedling,21.970210521145784
29.94749947027713,61.496045054608054,14.881608882101201,2.2164852323769226,moderate,loamy,36.36220837221739,36.3795121454007,good,maize,15.105393615745868,vegetative,20.46779937528671
38.04685587557792,58.627786043741,19.316488488832647,7.823810579299104,moderate,loamy,15.78972809137903,26.79214080992612,moderate,rice,16.321928334115903,seedling,18.751200193637747
17.212312551297988,56.857432359931494,4.58412422325382,8.532972194341891,moderate,clay,42.59285802490411,27.27157130487639,poor,wheat,13.497162009220972,seedling,15.741461733872821
19.89957156047863,76.51144615763434,2.8729473014423923,2.4253862934119006,low,sandy,42.53050663196751,52.41483313186016,moderate,maize,14.285914641296557,reproductive,20.12314843518167
16.13068222276345,61.60613443616952,18.25763490445394,6.631757312129966,moderate,clay,17.848686832162976,56.69958935975823,good,rice,4.927970574230073,vegetative,5.597134430379875
23.133258269081608,49.00302732151296,13.379061549146074,8.415538348715586,low,clay,38.90930587190734,51.369632367432935,good,rice,3.988850025068622,seedling,3.750212037996525
24.71693224223705,45.4894900595087,8.75972043123932,6.488309801784582,moderate,clay,43.5895644190754,14.94337250392446,moderate,maize,19.816639907351167,vegetative,22.637963500085107
21.783725794347397,32.264839018046004,11.465191405285662,2.510508723243733,moderate,sandy,31.555977977171597,24.487122219049816,moderate,maize,9.340139147950286,reproductive,13.60284504280677
35.718437728798236,64.99170971298275,14.91227810352488,7.547577927186492,low,loamy,21.48495848888247,45.56471833458324,good,rice,3.8715903270570884,maturity,4.426299344024159
23.918833167339734,43.797684924062054,15.460637974114345,2.484775317386469,moderate,sandy,24.84352340207056,58.719639750132906,moderate,rice,5.713981865090642,reproductive,10.44789665109737
22.023362742184517,38.888035320982986,18.397883616379293,8.539751160131509,high,loamy,40.38029892656518,22.114077423504032,poor,rice,17.861501947580578,vegetative,18.39920907775908
28.567402078956214,69.22979782966067,8.536855777912454,2.344273466453555,high,sandy,18.199285879856635,54.91052395446503,good,wheat,6.498577502661259,vegetative,10.764814986315908
18.523105624369066,70.87255546929293,5.868218200387901,3.0991790480829664,moderate,loamy,20.05080504692873,46.95074935815341,moderate,maize,10.93971521161498,vegetative,14.925576056834533
35.054924518850996,75.12929353545996,12.793285335796838,4.200860724186148,moderate,loamy,12.235295131603282,59.17251831897661,poor,wheat,14.347061161968194,reproductive,16.66862533797052
16.863766091994272,60.21461378031549,8.314557985590607,7.0669183380864,moderate,clay,22.957358135585118,14.679274087086704,poor,rice,19.419752096900698,reproductive,19.43370542768692
39.672173415012935,83.6432763122332,11.891969078979558,9.810872797050447,high,loamy,8.893180951226867,29.737287409651866,poor,wheat,3.2395724799799797,vegetative,6.572870304479343
34.306119232416435,86.18056520389368,8.399715969119004,2.9425828209594753,high,loamy,19.446549844510017,33.905750116725024,good,wheat,11.288904709967664,reproductive,10.628208989090979
19.96789203835431,78.44225638754936,3.0599157335634897,3.1416613537113474,moderate,sandy,21.806572142653568,43.60413126222891,moderate,wheat,19.93254128572523,reproductive,23.435307173154904
15.13805292809006,68.13560892049124,9.388535033179169,4.9509631736078425,high,loamy,16.496560959085947,42.69860181375645,moderate,wheat,5.069274393140577,reproductive,3.484360605035188
35.386535711370854,48.22325721547132,13.818356438820656,8.689753102042562,high,sandy,9.561115361074467,55.31726723571153,moderate,rice,5.103188494389723,reproductive,8.695246897113847
32.671433596190425,88.97669529721327,15.985676153352998,5.737847622006513,high,sandy,28.475025915269978,51.93365612941659,moderate,wheat,4.479719366093,reproductive,8.650924402096738
33.22517920102469,46.4481700315163,9.866525535930936,4.572884802046573,moderate,clay,43.928652638996184,12.768633445808982,poor,rice,11.633348633782923,vegetative,16.6881842395742
34.281758667148644,42.15941531942586,3.3047578042080183,6.48963065767089,high,sandy,20.10401356102117,34.327006150494356,moderate,wheat,8.922990356942837,reproductive,11.102694096711614
16.85111629335226,56.52924682719497,8.293754192988631,4.084185579566,high,sandy,15.65607071390624,30.35306151095498,moderate,rice,15.176318958455175,vegetative,21.68454171946897
23.961643213606813,33.41043424274331,15.725878576833965,5.209279257980167,low,loamy,17.826719796072652,59.85722932626874,good,maize,12.712043283846391,maturity,12.840222854514026
17.896726488128245,88.70966788030745,8.257185412341457,4.660841193856335,high,loamy,43.78492315869066,31.362909712224564,good,maize,12.87427993355478,vegetative,13.03051223596137
36.57758564688984,65.30601338498549,13.930615872084447,8.433128179317167,moderate,loamy,28.751341532350892,44.130957000134316,poor,wheat,11.688004223859227,reproductive,14.75496171437228
30.58245317068895,63.41712549985051,10.144273633561795,9.394045811504007,moderate,clay,10.885565807184864,24.22147165669453,poor,maize,19.865103374441603,maturity,21.78687646562366
23.27245062131623,69.3477767939832,4.824462502187934,8.076577537255295,moderate,loamy,36.91497420749581,40.731447795868846,moderate,wheat,12.163833664034643,reproductive,14.753317336015217
16.588958757150593,59.8214188666324,15.923010160461486,5.512668608239868,moderate,sandy,11.946601995505226,20.331654430921667,moderate,wheat,4.230171459067596,reproductive,10.09650710119622
22.774558042891556,31.923811025672496,1.6842690814137407,6.03467981997331,high,loamy,7.71099813240065,40.18033278248059,good,wheat,8.477308847880103,reproductive,5.81624264463907
23.12958305066868,66.7386773304238,10.497805655103011,3.0005895514354854,moderate,clay,16.505819442406278,53.40951192939905,good,rice,16.27151564331559,vegetative,17.633856953092224
33.2401544584516,72.97043261738584,4.177820684868099,7.974917689076302,moderate,loamy,12.564058078254464,10.961889572294355,poor,maize,13.683738340242325,seedling,17.824801975867892
30.93893678388033,55.00494363744319,1.341312570827513,6.771805435160353,low,loamy,32.22488634686006,35.2293204769673,poor,wheat,14.627111648787755,maturity,19.239968214911013
37.18031856440817,75.43773432427157,10.058678741664977,9.21951996909949,moderate,loamy,26.805488330301884,59.11853121781989,moderate,maize,18.670705900509923,seedling,22.008332303776942
26.805373129048732,43.62007796030524,9.991243118698472,3.6048891486012256,moderate,loamy,37.58290477217903,17.963126122416003,good,wheat,10.544264892511482,vegetative,14.638117084513667
17.98985614845754,43.27659546397104,14.138018033514417,8.077808975460897,moderate,loamy,28.020697261711064,19.17061640244442,good,rice,3.3318748570494545,vegetative,4.725298983074675
32.83111968057487,39.68501926125444,14.895013861038098,7.477373293753518,moderate,loamy,23.855267084422444,33.54118605507715,poor,rice,19.831530059676336,vegetative,23.05091470442372
34.019626215422434,52.31968558734971,14.555829773857935,4.126764270478017,low,loamy,28.679841069698437,53.549659016345466,good,wheat,10.727822001050715,maturity,12.038349568177848
29.031929939237408,80.820722123345,8.1911746583351,7.339029116326601,moderate,loamy,24.551875088950002,38.13798047185571,moderate,maize,4.659397625069587,seedling,8.183523001360186
34.27417949886403,79.67472372894386,12.633795744531252,9.394987044613195,low,sandy,6.6689102261317785,35.43543222852921,moderate,wheat,12.325929762202996,reproductive,17.235670380871355
27.344889909109767,52.96945247781023,11.538904852879206,9.347487901336951,moderate,loamy,35.6314600848308,14.337852955231059,poor,wheat,13.033453986066961,seedling,16.858826335737763
28.06832073454985,65.3471241588142,8.431235122338393,7.7570125961291305,moderate,sandy,48.29586467965049,58.09930072873405,poor,rice,12.593668085820726,vegetative,20.99572264358186
25.68852545896374,73.24897898849494,11.944253883719863,2.384584900272481,low,loamy,23.991510066622087,27.35579657398496,good,rice,19.403604827426033,reproductive,19.913896728638726
15.63547816860238,44.472406477681375,18.94495753412525,8.978114698561292,high,sandy,24.0679842695621,22.59035760737813,poor,rice,8.433802356370656,vegetative,15.424808944480485
17.69728567483261,40.08846515368482,3.857874873627547,7.2622288560363195,moderate,loamy,7.059599538676094,30.587197237152584,moderate,maize,3.586723152106872,reproductive,4.803294027796458
15.785729642168356,88.32575959273866,18.115441915710527,4.4834740254618755,moderate,clay,45.067058810903674,30.70910808529099,poor,maize,18.6357880443148,maturity,18.03075613147434
30.91026028159451,67.05343879257711,1.0691102796639673,3.4980028936455945,moderate,sandy,46.810462435831845,32.926655436402974,poor,rice,6.251055672742526,reproductive,11.344353469885624
22.858899526908168,88.88494331001984,6.167784258033214,2.929630903978537,moderate,loamy,41.59126031063644,44.426910093958256,good,rice,15.740639465500745,reproductive,16.01489237706935
27.71426727911757,50.26535922793374,5.762904972230565,2.401895194062088,moderate,sandy,9.785546219383551,53.397328430723256,good,wheat,6.4681646143783915,seedling,9.570536093684987
37.689161848152324,72.1819019984479,12.527302157618115,8.032825983606052,moderate,clay,45.51006565192726,12.86564400634281,moderate,rice,17.092582624738473,vegetative,21.45336741471407
21.232305728721872,43.35621819247426,2.6244990355458064,3.8867439915462025,moderate,loamy,6.078004852776838,34.53842823333527,moderate,wheat,18.40850318324523,reproductive,20.578946995617542
25.259573075890742,45.672010276434776,17.646952236795073,2.1940234883460406,moderate,clay,25.005844545633895,30.6989062413036,good,maize,4.791063977241672,reproductive,6.214772118400847
33.888778463576216,60.714127276177436,16.571028169300824,5.178165214735914,low,clay,27.528064434562754,10.544005640941164,good,maize,5.503667274622185,vegetative,9.082487489589408
20.71995413729056,49.17708753048427,13.041316393705555,5.860856644738711,high,loamy,42.530094546185246,50.824472545125104,moderate,rice,18.729908824422843,vegetative,20.26856532192349
16.924497745719826,40.05729383043507,9.168276635843956,3.353841847201015,high,loamy,38.78866460542869,15.215660056036171,moderate,rice,16.101974870521218,reproductive,14.82432686214227
22.2437863228442,45.77284211935956,18.659120842841567,2.352386689300398,moderate,sandy,40.86936034249486,15.737400475350245,moderate,wheat,3.6612468282847135,vegetative,9.713730914953842
19.03053218135011,32.14490366795188,16.61493109441112,3.513003864784551,low,sandy,44.05554273008186,12.414920902585166,moderate,maize,6.097391383907378,vegetative,12.419316932050089
38.242441308564324,72.26541728864919,9.986302961624897,7.432822094692595,low,clay,26.423191422172657,20.021081690724195,moderate,maize,10.005295677214828,seedling,11.8506670033386
35.20300948911043,59.5269994251517,14.037467089086224,2.6579494180096512,moderate,clay,40.111355908272714,18.840814077724914,moderate,rice,17.691372042550924,vegetative,22.02102517913088
30.835093912760584,35.65458398427154,11.33859904359369,6.440296244455951,low,clay,8.06148924824475,27.39329180442474,good,rice,5.567978655021695,maturity,7.103238974186786
36.786514754692945,40.301639587709474,11.758844767765291,3.1712959032653334,moderate,sandy,25.004589023774244,42.96351971255149,moderate,wheat,15.310382454192414,vegetative,22.431425918107998
35.09180192247786,36.15207228675864,6.619521388749425,3.565513388643355,high,clay,6.35597036913385,12.714711381423951,moderate,rice,4.423143718464136,reproductive,3.503208817186554
19.664251472150895,66.7555684965526,9.241692092497935,5.144623066133589,high,loamy,46.18917793933673,53.013788008739326,moderate,rice,10.941872514863835,vegetative,11.778429258486328
37.313974962249446,35.65262181674963,1.5624286157948841,2.8066026884298507,low,sandy,48.12862018788144,26.328930767827792,moderate,rice,15.392899056860223,reproductive,20.570561836492665
28.48355604789127,75.25693998211297,7.14697383329185,3.385628022257703,high,sandy,8.777257712967325,40.33036655359626,moderate,maize,4.100128282371456,reproductive,6.6658457087886305
35.18600387910156,31.23065515922347,13.916570307243038,4.791619291610833,moderate,loamy,28.968198998349223,10.600255610537715,moderate,rice,6.472058196889165,maturity,10.526559507653376
37.40228249808733,44.96254727975352,19.064320610123726,4.637352043986935,low,sandy,19.63128228515911,28.290395753418352,moderate,wheat,16.460754339052098,reproductive,23.591822615580092
22.950086874296595,83.44000055351444,19.261282255260404,7.994171885405855,moderate,loamy,20.41404280982951,10.102545595268417,moderate,maize,5.779815431520031,maturity,7.1836225751990455
17.75129811319192,73.11187908733476,11.114457382497832,2.598258441011395,moderate,clay,25.28150276189681,18.27291367886083,moderate,rice,14.348107330633116,seedling,15.97008740260268
20.698379063548543,34.37809997554126,12.13244503619164,8.883605885330748,high,clay,10.627968436454783,32.39252152356592,moderate,maize,13.917173681342554,vegetative,17.61166488572606
25.677694715656408,79.26756626911079,3.71442371001935,8.529857365915639,low,clay,13.134658945276069,36.75437109748749,good,rice,11.846693658588816,reproductive,11.867639960328185
35.45036914806233,59.58210729241229,13.906162161870615,8.127933117535507,low,clay,30.981589705757514,17.646429986067282,moderate,wheat,6.429079182685703,vegetative,10.408784008316843
36.51826458140859,80.80698163012975,1.4131758534877248,4.47497889970506,moderate,loamy,5.844015924686973,47.26081388078262,good,rice,10.087982846473745,maturity,12.101390926305832
15.173803263279767,66.0443864670236,5.69371371598889,8.5830542843263,high,loamy,31.991045990639034,19.450183276030227,good,maize,13.5700579398959,seedling,10.423273802575617
27.768682564439143,70.90998192197152,13.367266945708845,3.4624166423142464,high,clay,19.35127345040012,15.792254607852865,moderate,wheat,17.989312653323587,vegetative,18.97293800492932
25.435275078719474,89.61009362374249,6.206202630869786,2.995273646840226,low,clay,42.449288666180074,26.67122563805872,moderate,wheat,16.563537481148042,reproductive,17.962216539287766
20.552695261768257,43.94013275544109,0.9969374822890864,2.359650667915899,moderate,sandy,32.000292847790774,37.57143318304766,moderate,rice,13.324859129437352,reproductive,18.334557208660495
17.99663418334207,67.4367344856833,16.637408187019275,9.514482904044607,high,loamy,36.864104032047734,59.44509082098741,moderate,rice,6.884006248661699,reproductive,6.372124076094395
23.4403792850907,57.6192834034439,6.206600142691261,4.464087181642189,moderate,clay,10.149133155707538,30.93578648175751,good,wheat,6.6838891744876445,vegetative,7.5675703665693455
38.572742597812976,32.367117175361486,1.2621044971735684,9.340943041423248,high,sandy,16.963806410675986,31.29982086210554,poor,maize,16.83608347119862,vegetative,23.80152270487881
23.080073300518883,30.8682384901719,1.4957632900573037,4.180908492154638,high,sandy,49.85013240374165,12.966673505826083,moderate,rice,14.29517572342423,vegetative,17.834082180556123
27.969765543584153,37.15371466907152,5.035175975775072,9.260527674690795,low,sandy,24.51435111091507,48.29098365796517,poor,maize,9.08702884340039,vegetative,15.220987615595066
32.57547397237944,68.94550443231289,3.560318944430525,9.231432422768705,moderate,sandy,21.148934239589433,19.08915009305217,good,wheat,19.51518121124763,reproductive,24.92320740657689
24.09074005948235,64.02978527480353,15.486002355603016,9.389408360085703,low,loamy,44.323491153977336,47.240178227268906,moderate,wheat,18.12593321702424,reproductive,18.17368110728688
39.29455206802402,63.20577366982364,6.433680933340689,5.96922751427355,high,loamy,6.488357398841068,55.53084388649707,good,rice,14.415698875502393,seedling,11.80803780217338
39.06118237355278,31.911405751695604,16.09391570079665,8.927570294391135,moderate,loamy,29.06480127542538,48.411038104568064,poor,rice,9.276905137001506,vegetative,15.302839678333955
21.294557395634104,58.158179781600424,3.476919956463056,9.606127169338562,high,clay,14.461574620366594,42.122671020610746,poor,wheat,8.248861936988764,vegetative,9.196523706800296
27.431212647309636,85.4773690705517,9.857583590881676,4.596935535177436,high,clay,21.566875615419345,40.19581477443148,good,maize,18.969524790619815,vegetative,18.96622493797943
22.521957745419243,53.855512158638795,13.760742671062577,5.350995245460441,low,clay,13.98996823416476,32.68164462072702,moderate,rice,10.538924643767148,maturity,13.738736244584759
22.12101235943669,67.49534818730737,13.039817077317098,7.753921498685952,low,loamy,6.702024179691848,17.22713475581885,poor,rice,16.60029163384629,vegetative,21.203706274505493
15.92217368386332,76.78912053738861,12.022588198605375,4.402878573786407,moderate,clay,23.743046028585052,48.94193045608761,moderate,wheat,18.97527534739173,reproductive,20.7344124874163
30.23910834949742,77.03551674851326,18.496432038623396,8.030474471301272,high,sandy,40.51413595377903,33.86611351962969,moderate,rice,11.364113840065261,seedling,14.645925660525824
27.56697558072154,61.15680494371628,4.570502954134888,2.5911371617082715,high,loamy,47.83794946821009,41.282291156782215,poor,rice,14.102842893085935,reproductive,14.761001904971655
16.286968781249733,81.47711672414019,9.874384089242108,6.187987074308338,high,clay,33.07338385745055,28.70076144567212,moderate,rice,4.466340682027763,seedling,2.796072700169032
21.966161605915286,53.48268560182482,17.679851001448174,2.9785078726699616,moderate,sandy,22.497669155872465,20.036135984021715,poor,rice,14.093884042437173,seedling,18.14741428546665
37.70664714916634,83.3215928870879,1.5578753119031408,4.346587811493412,low,sandy,39.6434873096286,50.32542318941313,good,maize,6.656420000820226,seedling,11.088322499229635
20.989047266674312,44.41362998373272,1.117765365061505,4.069003139891776,low,sandy,27.735079254314943,27.119990278689507,moderate,maize,14.398929410784676,reproductive,19.660764309378585
18.622371802280576,46.81298441943426,4.666045751165829,8.711456588501328,low,clay,21.542912595079773,53.33400144857059,good,maize,4.717774284909299,maturity,6.163664683896399
27.236319006939077,33.187237451940064,12.660424390760369,3.5481380432495797,moderate,clay,13.05903616488386,58.28624512613409,moderate,wheat,11.418539264344505,reproductive,14.8828368591231
39.641261352765014,77.73491019253697,5.197592528996138,8.46758336127295,high,sandy,40.825849295167586,51.49942636035182,moderate,rice,11.857287273873062,vegetative,18.71565516377102
21.05138178778751,55.02331417396233,3.8047976761759794,8.351682767263377,moderate,sandy,27.519160573265747,16.406902264542538,good,maize,11.219829651649254,reproductive,14.15882941825877
31.803388685146963,43.74699683468394,9.17604630716584,5.991064444457839,high,sandy,48.371168358997835,52.750546367872175,moderate,maize,15.864310593691114,vegetative,21.345397951461653
34.04049038321794,43.90741665699478,12.27196137538823,3.870746044769037,moderate,loamy,41.0859320156924,35.967891270661625,moderate,rice,15.826850216255465,vegetative,21.020298192836382
20.940938599809993,84.08399647375398,4.971154140334808,3.8151707196497817,moderate,clay,23.900725361402465,22.070580044882323,moderate,wheat,15.008423450149117,reproductive,16.43854810203315
33.205408715296485,80.0349960276622,6.013823734474841,5.719397176926782,moderate,sandy,38.33825183903557,14.657801681307284,moderate,maize,13.737718662365706,vegetative,20.187576430363833
24.194578317981332,63.211853121431,12.271186096230277,2.0704720591481305,moderate,loamy,25.402617178343196,23.925491956495733,good,rice,18.37466650266456,vegetative,20.285792430891767
30.807645764839485,66.96664802494327,18.914768439789054,6.250806036890929,high,sandy,8.59395777864191,16.871354108810745,moderate,rice,12.785860369588654,seedling,16.22504118078731
30.838242769022365,58.459534233017465,13.494834548761766,9.622236206136442,moderate,clay,28.250647320119842,11.282229110071636,good,wheat,8.921466274295852,seedling,10.564014725922018
28.394367101868962,53.49999257272853,15.6580828716912,3.237655054900772,low,sandy,43.95778787903673,59.38821745570539,good,wheat,4.00620983806572,vegetative,9.746720743319509
17.257244251360206,84.9286128730999,7.336201895109376,6.586764971804827,high,loamy,43.49485933326574,51.577112420151316,moderate,wheat,12.108854136660254,vegetative,14.909793493510822
35.88256238973095,37.536762211218125,5.445087187689321,9.694229509155655,high,loamy,30.87351111379886,46.947463154842985,good,wheat,6.871617021094735,vegetative,7.973853289077005
23.019501624293397,55.10680738297368,9.085354864052452,8.8841771159328,moderate,loamy,22.101059138668248,19.65068855966394,moderate,rice,9.57836316365355,vegetative,13.573329239357138
19.662962759996354,50.67371447927252,16.142656574233474,8.803040931050722,low,loamy,5.454527103966731,11.386821947542439,good,wheat,3.8490821791783247,reproductive,3.6853989928232402
